,Scaled,N,Dimensions,K,Mean,Variance,abs_deviation_data,abs_deviation_eigv,rel_deviation_data,rel_deviation_eigv,time_16,time_32
329,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
647,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
